ID,Type,Date,Time,Source,Latitude,Longitude
1D105541,Multiple_Gunshots,9/14/2018,23:24:53,WashingtonDC1D,38.88,-76.989
1D105542,Multiple_Gunshots,9/14/2018,23:25:00,WashingtonDC1D,38.878,-76.99
7D296607,Multiple_Gunshots,9/14/2018,23:43:07,WashingtonDC7D,38.844,-76.979
7D296611,Gunshot_or_Firecracker,9/15/2018,1:33:01,WashingtonDC7D,38.83,-77.006
7D296612,Multiple_Gunshots,9/15/2018,1:40:48,WashingtonDC7D,38.845,-76.977
6D230047,Multiple_Gunshots,9/15/2018,1:51:27,WashingtonDC6D,38.89,-76.949
6D230046,Multiple_Gunshots,9/15/2018,1:51:30,WashingtonDC6D,38.89,-76.949
7D296615,Multiple_Gunshots,9/15/2018,2:49:18,WashingtonDC7D,38.86,-76.995
5D98631,Multiple_Gunshots,9/15/2018,3:13:07,WashingtonDC5D,38.916,-76.984
6D230050,Multiple_Gunshots,9/15/2018,3:14:42,WashingtonDC6D,38.887,-76.925
5D98632,Single_Gunshot,9/15/2018,3:31:27,WashingtonDC5D,38.905,-76.976
7D296617,Single_Gunshot,9/15/2018,3:35:12,WashingtonDC7D,38.849,-76.974
7D296618,Single_Gunshot,9/15/2018,4:44:20,WashingtonDC7D,38.847,-76.978
6D230052,Single_Gunshot,9/15/2018,6:44:18,WashingtonDC6D,38.905,-76.949
6D230053,Single_Gunshot,9/15/2018,7:56:39,WashingtonDC6D,38.912,-76.935
4D75898,Gunshot_or_Firecracker,9/15/2018,16:35:14,WashingtonDC4D,38.949,-77.014
7D296628,Gunshot_or_Firecracker,9/15/2018,18:54:07,WashingtonDC7D,38.844,-76.985
6D230058,Multiple_Gunshots,9/15/2018,21:31:38,WashingtonDC6D,38.892,-76.944
6D230059,Multiple_Gunshots,9/15/2018,22:30:41,WashingtonDC6D,38.904,-76.95
7D296652,Multiple_Gunshots,9/15/2018,23:03:03,WashingtonDC7D,38.831,-77.005
6D230062,Multiple_Gunshots,9/16/2018,0:03:44,WashingtonDC6D,38.911,-76.938
7D296655,Multiple_Gunshots,9/16/2018,0:45:25,WashingtonDC7D,38.832,-77.005
7D296656,Multiple_Gunshots,9/16/2018,0:48:40,WashingtonDC7D,38.828,-76.997
6D230065,Multiple_Gunshots,9/16/2018,1:27:20,WashingtonDC6D,38.885,-76.951
4D75909,Single_Gunshot,9/16/2018,2:05:29,WashingtonDC4D,38.957,-77.017
7D296657,Single_Gunshot,9/16/2018,2:10:07,WashingtonDC7D,38.834,-77.003
6D230069,Multiple_Gunshots,9/16/2018,3:31:50,WashingtonDC6D,38.904,-76.949
6D230071,Single_Gunshot,9/16/2018,4:48:50,WashingtonDC6D,38.866,-76.945
6D230072,Multiple_Gunshots,9/16/2018,4:49:11,WashingtonDC6D,38.904,-76.951
7D296662,Single_Gunshot,9/16/2018,5:07:22,WashingtonDC7D,38.858,-76.994
6D230077,Multiple_Gunshots,9/16/2018,12:57:57,WashingtonDC6D,38.911,-76.939
7D296666,Multiple_Gunshots,9/16/2018,13:32:57,WashingtonDC7D,38.848,-76.971
7D296668,Single_Gunshot,9/16/2018,14:39:56,WashingtonDC7D,38.833,-76.993
7D296669,Single_Gunshot,9/16/2018,15:09:11,WashingtonDC7D,38.833,-76.99
7D296680,Single_Gunshot,9/16/2018,17:58:58,WashingtonDC7D,38.845,-76.984
7D296686,Multiple_Gunshots,9/16/2018,19:12:05,WashingtonDC7D,38.861,-76.993
7D296693,Multiple_Gunshots,9/16/2018,19:28:08,WashingtonDC7D,38.844,-76.991
6D230081,Single_Gunshot,9/16/2018,19:38:32,WashingtonDC6D,38.891,-76.926
7D296701,Multiple_Gunshots,9/16/2018,20:39:57,WashingtonDC7D,38.852,-76.967
7D296702,Multiple_Gunshots,9/16/2018,21:41:06,WashingtonDC7D,38.867,-76.98
6D230095,Multiple_Gunshots,9/16/2018,22:04:45,WashingtonDC6D,38.895,-76.93
7D296703,Multiple_Gunshots,9/16/2018,22:20:16,WashingtonDC7D,38.863,-76.983
5D98658,Multiple_Gunshots,9/17/2018,0:28:01,WashingtonDC5D,38.904,-77.013
7D296708,Multiple_Gunshots,9/17/2018,1:16:56,WashingtonDC7D,38.854,-76.974
7D296709,Single_Gunshot,9/17/2018,3:26:32,WashingtonDC7D,38.838,-76.999
6D230127,Multiple_Gunshots,9/17/2018,22:19:03,WashingtonDC6D,38.904,-76.949
4D75928,Single_Gunshot,9/17/2018,23:06:01,WashingtonDC4D,38.951,-77.03
6D230133,Multiple_Gunshots,9/18/2018,1:46:23,WashingtonDC6D,38.886,-76.926
7D296729,Single_Gunshot,9/18/2018,14:50:32,WashingtonDC7D,38.859,-76.997
7D296730,Single_Gunshot,9/18/2018,14:50:44,WashingtonDC7D,38.859,-76.997
7D296731,Single_Gunshot,9/18/2018,14:54:51,WashingtonDC7D,38.845,-76.974
7D296747,Single_Gunshot,9/18/2018,19:51:51,WashingtonDC7D,38.841,-76.992
7D296748,Single_Gunshot,9/18/2018,19:51:59,WashingtonDC7D,38.841,-76.992
5D98684,Multiple_Gunshots,9/18/2018,21:13:35,WashingtonDC5D,38.918,-77.001
7D296755,Multiple_Gunshots,9/18/2018,22:44:47,WashingtonDC7D,38.863,-76.983
7D296756,Multiple_Gunshots,9/19/2018,0:49:54,WashingtonDC7D,38.862,-76.984
7D296757,Multiple_Gunshots,9/19/2018,0:53:42,WashingtonDC7D,38.846,-76.973
7D296758,Multiple_Gunshots,9/19/2018,0:54:35,WashingtonDC7D,38.845,-76.98
7D296759,Multiple_Gunshots,9/19/2018,0:54:40,WashingtonDC7D,38.844,-76.98
6D230163,Single_Gunshot,9/19/2018,0:57:29,WashingtonDC6D,38.887,-76.956
6D230164,Single_Gunshot,9/19/2018,1:03:07,WashingtonDC6D,38.876,-76.932
6D230165,Multiple_Gunshots,9/19/2018,1:03:25,WashingtonDC6D,38.876,-76.932
6D230183,Single_Gunshot,9/19/2018,19:19:47,WashingtonDC6D,38.911,-76.939
7D296820,Single_Gunshot,9/19/2018,22:54:17,WashingtonDC7D,38.841,-76.992
5D98713,Single_Gunshot,9/19/2018,23:02:54,WashingtonDC5D,38.898,-76.976
7D296826,Single_Gunshot,9/20/2018,0:09:02,WashingtonDC7D,38.853,-76.966
5D98715,Single_Gunshot,9/20/2018,0:32:30,WashingtonDC5D,38.912,-76.987
6D230208,Single_Gunshot,9/20/2018,1:21:43,WashingtonDC6D,38.892,-76.945
5D98730,Single_Gunshot,9/20/2018,7:35:49,WashingtonDC5D,38.912,-76.987
7D296857,Multiple_Gunshots,9/20/2018,13:37:03,WashingtonDC7D,38.848,-76.982
5D98758,Multiple_Gunshots,9/20/2018,16:40:42,WashingtonDC5D,38.925,-76.969
6D230228,Single_Gunshot,9/20/2018,18:37:41,WashingtonDC6D,38.886,-76.949
6D230240,Multiple_Gunshots,9/20/2018,22:00:16,WashingtonDC6D,38.877,-76.931
6D230241,Single_Gunshot,9/20/2018,22:16:14,WashingtonDC6D,38.865,-76.952
5D98767,Gunshot_or_Firecracker,9/20/2018,22:29:30,WashingtonDC5D,38.903,-77.011
7D296900,Multiple_Gunshots,9/20/2018,23:50:23,WashingtonDC7D,38.86,-76.997
6D230249,Multiple_Gunshots,9/21/2018,0:39:11,WashingtonDC6D,38.905,-76.951
7D296902,Multiple_Gunshots,9/21/2018,2:54:23,WashingtonDC7D,38.845,-76.998
7D296903,Single_Gunshot,9/21/2018,3:19:23,WashingtonDC7D,38.827,-77.002
1D105742,Multiple_Gunshots,9/21/2018,11:01:50,WashingtonDC1D,38.879,-77.015
7D296913,Gunshot_or_Firecracker,9/21/2018,18:09:01,WashingtonDC7D,38.842,-76.987
5D98801,Gunshot_or_Firecracker,9/21/2018,20:03:04,WashingtonDC5D,38.897,-76.978
7D296922,Multiple_Gunshots,9/21/2018,20:11:59,WashingtonDC7D,38.841,-76.987
7D296923,Multiple_Gunshots,9/21/2018,20:12:35,WashingtonDC7D,38.842,-76.987
5D98812,Multiple_Gunshots,9/21/2018,20:49:06,WashingtonDC5D,38.903,-77.011
6D230263,Multiple_Gunshots,9/21/2018,21:05:48,WashingtonDC6D,38.886,-76.933
3D75440,Multiple_Gunshots,9/21/2018,21:28:06,WashingtonDC3D,38.925,-77.034
6D230264,Multiple_Gunshots,9/21/2018,21:39:31,WashingtonDC6D,38.881,-76.929
5D98821,Multiple_Gunshots,9/21/2018,23:09:30,WashingtonDC5D,38.899,-76.977
7D296936,Single_Gunshot,9/21/2018,23:12:18,WashingtonDC7D,38.827,-76.998
7D296937,Multiple_Gunshots,9/21/2018,23:12:22,WashingtonDC7D,38.826,-76.996
6D230272,Multiple_Gunshots,9/21/2018,23:33:19,WashingtonDC6D,38.892,-76.956
6D230273,Single_Gunshot,9/21/2018,23:49:40,WashingtonDC6D,38.9,-76.94
7D296941,Multiple_Gunshots,9/22/2018,1:20:01,WashingtonDC7D,38.862,-76.984
6D230278,Multiple_Gunshots,9/22/2018,1:20:09,WashingtonDC6D,38.87,-76.962
3D75442,Multiple_Gunshots,9/22/2018,2:11:00,WashingtonDC3D,38.911,-77.029
6D230280,Single_Gunshot,9/22/2018,4:25:52,WashingtonDC6D,38.894,-76.939
6D230281,Single_Gunshot,9/22/2018,4:26:47,WashingtonDC6D,38.894,-76.939
7D296944,Single_Gunshot,9/22/2018,4:59:45,WashingtonDC7D,38.844,-76.998
6D230283,Multiple_Gunshots,9/22/2018,6:04:06,WashingtonDC6D,38.9,-76.939
7D296945,Multiple_Gunshots,9/22/2018,7:05:33,WashingtonDC7D,38.834,-77.001
6D230293,Multiple_Gunshots,9/22/2018,14:50:23,WashingtonDC6D,38.892,-76.913
7D296969,Gunshot_or_Firecracker,9/22/2018,19:45:42,WashingtonDC7D,38.845,-77
7D296970,Multiple_Gunshots,9/22/2018,20:05:17,WashingtonDC7D,38.868,-76.98
7D296973,Multiple_Gunshots,9/22/2018,21:14:37,WashingtonDC7D,38.832,-76.992
7D296979,Multiple_Gunshots,9/22/2018,22:31:41,WashingtonDC7D,38.86,-76.997
7D296991,Multiple_Gunshots,9/23/2018,0:16:31,WashingtonDC7D,38.851,-76.965
7D296992,Single_Gunshot,9/23/2018,0:31:47,WashingtonDC7D,38.841,-76.994
6D230321,Single_Gunshot,9/23/2018,0:53:47,WashingtonDC6D,38.893,-76.949
7D296998,Multiple_Gunshots,9/23/2018,1:07:23,WashingtonDC7D,38.86,-76.989
7D296999,Multiple_Gunshots,9/23/2018,1:10:08,WashingtonDC7D,38.857,-76.969
7D297000,Multiple_Gunshots,9/23/2018,1:10:24,WashingtonDC7D,38.856,-76.974
4D75990,Single_Gunshot,9/23/2018,1:30:26,WashingtonDC4D,38.954,-77.029
7D297014,Single_Gunshot,9/23/2018,1:35:45,WashingtonDC7D,38.825,-77.004
6D230329,Single_Gunshot,9/23/2018,1:46:45,WashingtonDC6D,38.911,-76.938
7D297031,Gunshot_or_Firecracker,9/23/2018,3:08:46,WashingtonDC7D,38.849,-76.973
7D297032,Single_Gunshot,9/23/2018,4:18:24,WashingtonDC7D,38.846,-76.973
7D297033,Single_Gunshot,9/23/2018,9:23:01,WashingtonDC7D,38.839,-76.99
7D297035,Multiple_Gunshots,9/23/2018,12:59:55,WashingtonDC7D,38.847,-76.981
7D297044,Multiple_Gunshots,9/23/2018,22:14:15,WashingtonDC7D,38.841,-76.993
6D230351,Multiple_Gunshots,9/23/2018,23:00:15,WashingtonDC6D,38.883,-76.923
6D230352,Single_Gunshot,9/23/2018,23:08:25,WashingtonDC6D,38.881,-76.929
6D230354,Single_Gunshot,9/23/2018,23:44:24,WashingtonDC6D,38.889,-76.952
7D297053,Multiple_Gunshots,9/24/2018,0:32:29,WashingtonDC7D,38.86,-76.997
6D230356,Single_Gunshot,9/24/2018,4:00:38,WashingtonDC6D,38.9,-76.941
6D230357,Single_Gunshot,9/24/2018,4:00:53,WashingtonDC6D,38.9,-76.941
7D297058,Single_Gunshot,9/24/2018,8:25:48,WashingtonDC7D,38.831,-76.999
7D297061,Multiple_Gunshots,9/24/2018,13:10:52,WashingtonDC7D,38.834,-76.996
6D230361,Multiple_Gunshots,9/24/2018,14:16:07,WashingtonDC6D,38.887,-76.951
6D230362,Single_Gunshot,9/24/2018,14:16:38,WashingtonDC6D,38.886,-76.951
6D230363,Multiple_Gunshots,9/24/2018,14:16:56,WashingtonDC6D,38.886,-76.951
3D75463,Single_Gunshot,9/24/2018,18:27:54,WashingtonDC3D,38.913,-77.021
5D98872,Multiple_Gunshots,9/24/2018,19:33:43,WashingtonDC5D,38.899,-76.977
5D98874,Single_Gunshot,9/24/2018,21:35:12,WashingtonDC5D,38.921,-76.983
6D230364,Multiple_Gunshots,9/24/2018,22:06:37,WashingtonDC6D,38.888,-76.958
6D230365,Multiple_Gunshots,9/24/2018,22:06:59,WashingtonDC6D,38.888,-76.959
7D297067,Single_Gunshot,9/24/2018,22:24:39,WashingtonDC7D,38.826,-76.999
5D98875,Multiple_Gunshots,9/24/2018,22:25:16,WashingtonDC5D,38.923,-77.003
7D297073,Multiple_Gunshots,9/25/2018,2:50:39,WashingtonDC7D,38.831,-77.006
7D297097,Multiple_Gunshots,9/25/2018,21:49:43,WashingtonDC7D,38.824,-77.002
7D297098,Single_Gunshot,9/25/2018,21:54:08,WashingtonDC7D,38.842,-77.002
4D76019,Multiple_Gunshots,9/25/2018,22:47:19,WashingtonDC4D,38.956,-77.022
3D75472,Single_Gunshot,9/26/2018,3:44:50,WashingtonDC3D,38.915,-77.027
5D98897,Single_Gunshot,9/26/2018,7:51:18,WashingtonDC5D,38.908,-76.995
6D230402,Gunshot_or_Firecracker,9/26/2018,17:47:53,WashingtonDC6D,38.884,-76.944
6D230405,Single_Gunshot,9/26/2018,20:30:15,WashingtonDC6D,38.87,-76.946
6D230406,Single_Gunshot,9/26/2018,21:07:11,WashingtonDC6D,38.889,-76.953
6D230407,Single_Gunshot,9/26/2018,21:10:03,WashingtonDC6D,38.893,-76.957
6D230408,Single_Gunshot,9/26/2018,21:22:11,WashingtonDC6D,38.869,-76.946
5D98913,Multiple_Gunshots,9/26/2018,22:12:54,WashingtonDC5D,38.927,-76.981
6D230409,Multiple_Gunshots,9/26/2018,22:16:28,WashingtonDC6D,38.879,-76.931
6D230410,Multiple_Gunshots,9/26/2018,22:36:30,WashingtonDC6D,38.892,-76.953
5D98914,Multiple_Gunshots,9/27/2018,0:13:14,WashingtonDC5D,38.922,-77.007
5D98915,Gunshot_or_Firecracker,9/27/2018,0:13:37,WashingtonDC5D,38.922,-77.007
5D98917,Multiple_Gunshots,9/27/2018,0:14:12,WashingtonDC5D,38.922,-77.007
5D98918,Multiple_Gunshots,9/27/2018,0:30:20,WashingtonDC5D,38.9,-76.974
5D98919,Multiple_Gunshots,9/27/2018,0:30:37,WashingtonDC5D,38.9,-76.974
7D297126,Multiple_Gunshots,9/27/2018,2:58:27,WashingtonDC7D,38.828,-76.997
7D297127,Single_Gunshot,9/27/2018,3:38:31,WashingtonDC7D,38.834,-77.005
6D230411,Single_Gunshot,9/27/2018,4:05:47,WashingtonDC6D,38.893,-76.926
6D230412,Multiple_Gunshots,9/27/2018,4:06:04,WashingtonDC6D,38.893,-76.926
5D98920,Multiple_Gunshots,9/27/2018,5:47:57,WashingtonDC5D,38.899,-76.982
6D230414,Gunshot_or_Firecracker,9/27/2018,8:57:55,WashingtonDC6D,38.906,-76.927
6D230416,Multiple_Gunshots,9/27/2018,9:14:54,WashingtonDC6D,38.879,-76.931
7D297159,Multiple_Gunshots,9/27/2018,16:39:56,WashingtonDC7D,38.833,-76.997
7D297163,Multiple_Gunshots,9/27/2018,20:16:21,WashingtonDC7D,38.847,-76.971
4D76046,Multiple_Gunshots,9/27/2018,20:29:23,WashingtonDC4D,38.962,-77.03
5D98942,Multiple_Gunshots,9/27/2018,20:32:35,WashingtonDC5D,38.918,-77.006
7D297164,Multiple_Gunshots,9/27/2018,21:19:01,WashingtonDC7D,38.841,-76.992
7D297165,Multiple_Gunshots,9/27/2018,21:50:45,WashingtonDC7D,38.834,-76.988
5D98943,Multiple_Gunshots,9/27/2018,22:32:03,WashingtonDC5D,38.9,-76.973
7D297166,Single_Gunshot,9/27/2018,22:40:11,WashingtonDC7D,38.86,-76.997
6D230439,Single_Gunshot,9/28/2018,3:18:51,WashingtonDC6D,38.905,-76.949
7D297189,Multiple_Gunshots,9/28/2018,13:53:19,WashingtonDC7D,38.832,-76.994
6D230470,Multiple_Gunshots,9/28/2018,20:33:36,WashingtonDC6D,38.886,-76.948
6D230471,Single_Gunshot,9/28/2018,20:33:59,WashingtonDC6D,38.886,-76.948
7D297222,Gunshot_or_Firecracker,9/28/2018,21:14:18,WashingtonDC7D,38.846,-76.997
6D230479,Gunshot_or_Firecracker,9/28/2018,21:18:48,WashingtonDC6D,38.901,-76.955
5D98966,Multiple_Gunshots,9/28/2018,21:28:27,WashingtonDC5D,38.896,-76.982
6D230482,Multiple_Gunshots,9/28/2018,21:31:30,WashingtonDC6D,38.869,-76.945
7D297224,Multiple_Gunshots,9/28/2018,22:40:16,WashingtonDC7D,38.831,-76.997
7D297225,Multiple_Gunshots,9/28/2018,22:40:20,WashingtonDC7D,38.83,-76.997
6D230488,Single_Gunshot,9/28/2018,23:35:15,WashingtonDC6D,38.893,-76.958
7D297226,Multiple_Gunshots,9/28/2018,23:58:26,WashingtonDC7D,38.866,-76.976
6D230491,Single_Gunshot,9/29/2018,0:16:58,WashingtonDC6D,38.901,-76.945
6D230494,Multiple_Gunshots,9/29/2018,0:59:13,WashingtonDC6D,38.908,-76.932
6D230496,Multiple_Gunshots,9/29/2018,0:59:27,WashingtonDC6D,38.911,-76.932
6D230500,Single_Gunshot,9/29/2018,2:39:54,WashingtonDC6D,38.876,-76.931
7D297252,Multiple_Gunshots,9/29/2018,2:59:57,WashingtonDC7D,38.826,-77.004
6D230503,Multiple_Gunshots,9/29/2018,3:50:57,WashingtonDC6D,38.881,-76.939
6D230505,Multiple_Gunshots,9/29/2018,3:59:34,WashingtonDC6D,38.883,-76.926
6D230506,Multiple_Gunshots,9/29/2018,3:59:58,WashingtonDC6D,38.89,-76.921
7D297256,Multiple_Gunshots,9/29/2018,4:18:42,WashingtonDC7D,38.853,-76.973
7D297257,Multiple_Gunshots,9/29/2018,4:21:19,WashingtonDC7D,38.856,-76.973
4D76075,Gunshot_or_Firecracker,9/29/2018,5:14:23,WashingtonDC4D,38.939,-77.025
6D230510,Single_Gunshot,9/29/2018,5:27:08,WashingtonDC6D,38.888,-76.951
4D76080,Single_Gunshot,9/29/2018,10:53:02,WashingtonDC4D,38.966,-77.028
5D98988,Single_Gunshot,9/29/2018,15:31:55,WashingtonDC5D,38.918,-77.007
7D297293,Gunshot_or_Firecracker,9/29/2018,19:18:55,WashingtonDC7D,38.841,-76.993
6D230534,Multiple_Gunshots,9/29/2018,20:38:19,WashingtonDC6D,38.896,-76.936
7D297309,Multiple_Gunshots,9/29/2018,21:50:13,WashingtonDC7D,38.843,-77.001
7D297312,Multiple_Gunshots,9/29/2018,23:27:14,WashingtonDC7D,38.834,-76.995
7D297313,Multiple_Gunshots,9/29/2018,23:27:53,WashingtonDC7D,38.834,-76.996
5D99003,Single_Gunshot,9/29/2018,23:47:18,WashingtonDC5D,38.912,-76.984
5D99005,Multiple_Gunshots,9/30/2018,0:12:32,WashingtonDC5D,38.911,-76.982
7D297320,Multiple_Gunshots,9/30/2018,0:52:23,WashingtonDC7D,38.827,-76.996
7D297321,Multiple_Gunshots,9/30/2018,0:52:38,WashingtonDC7D,38.827,-76.996
7D297322,Multiple_Gunshots,9/30/2018,0:52:50,WashingtonDC7D,38.828,-76.996
7D297323,Single_Gunshot,9/30/2018,0:53:15,WashingtonDC7D,38.827,-76.996
6D230550,Single_Gunshot,9/30/2018,4:11:15,WashingtonDC6D,38.896,-76.955
7D297338,Single_Gunshot,9/30/2018,4:29:45,WashingtonDC7D,38.826,-76.999
6D230551,Single_Gunshot,9/30/2018,5:14:42,WashingtonDC6D,38.883,-76.923
4D76087,Single_Gunshot,9/30/2018,6:27:48,WashingtonDC4D,38.958,-77.02
7D297361,Multiple_Gunshots,9/30/2018,16:13:37,WashingtonDC7D,38.826,-76.999
6D230563,Multiple_Gunshots,9/30/2018,19:06:15,WashingtonDC6D,38.911,-76.936
6D230564,Multiple_Gunshots,9/30/2018,19:06:26,WashingtonDC6D,38.911,-76.936
7D297364,Single_Gunshot,9/30/2018,19:19:47,WashingtonDC7D,38.824,-77.01
7D297370,Multiple_Gunshots,9/30/2018,21:39:10,WashingtonDC7D,38.853,-76.966
6D230567,Multiple_Gunshots,9/30/2018,23:17:35,WashingtonDC6D,38.889,-76.932
7D297388,Single_Gunshot,10/1/2018,3:43:50,WashingtonDC7D,38.832,-76.991
7D297393,Multiple_Gunshots,10/1/2018,5:48:36,WashingtonDC7D,38.845,-77.001
7D297394,Multiple_Gunshots,10/1/2018,5:48:39,WashingtonDC7D,38.845,-77.001
7D297405,Multiple_Gunshots,10/1/2018,9:58:33,WashingtonDC7D,38.855,-76.971
6D230580,Multiple_Gunshots,10/1/2018,12:31:02,WashingtonDC6D,38.891,-76.926
7D297408,Multiple_Gunshots,10/1/2018,15:11:17,WashingtonDC7D,38.867,-76.98
6D230582,Multiple_Gunshots,10/1/2018,15:11:19,WashingtonDC6D,38.868,-76.98
6D230583,Multiple_Gunshots,10/1/2018,18:25:22,WashingtonDC6D,38.912,-76.939
6D230585,Multiple_Gunshots,10/1/2018,20:30:36,WashingtonDC6D,38.892,-76.914
6D230586,Multiple_Gunshots,10/1/2018,20:30:40,WashingtonDC6D,38.89,-76.918
7D297432,Single_Gunshot,10/1/2018,21:22:23,WashingtonDC7D,38.855,-76.971
7D297436,Multiple_Gunshots,10/1/2018,23:07:30,WashingtonDC7D,38.854,-76.971
4D76140,Single_Gunshot,10/1/2018,23:37:57,WashingtonDC4D,38.936,-77.027
6D230592,Multiple_Gunshots,10/1/2018,23:46:44,WashingtonDC6D,38.875,-76.939
6D230593,Multiple_Gunshots,10/1/2018,23:47:59,WashingtonDC6D,38.885,-76.948
